Src,Eqid,Version,Datetime,Lat,Lon,Magnitude,Depth,NST,Region
us,c0002191,8,"Saturday, March 12, 2011 22:42:39 UTC",36.3703,142.0933,4.8,24.90,125,"off the east coast of Honshu, Japan"
nc,71542146,6,"Saturday, March 12, 2011 22:39:36 UTC",37.5988,-121.7712,1.7,4.90,35,"San Francisco Bay area, California"
ak,10192877,2,"Saturday, March 12, 2011 22:34:41 UTC",51.1509,-178.4878,2.7,34.60,15,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10190546,2,"Saturday, March 12, 2011 22:34:30 UTC",63.3185,-150.9835,1.3,3.10,14,"Central Alaska"
us,c000218q,8,"Saturday, March 12, 2011 22:31:26 UTC",39.2254,142.3325,5.6,25.80,309,"near the east coast of Honshu, Japan"
ak,10190532,2,"Saturday, March 12, 2011 22:18:13 UTC",63.5617,-151.8631,1.2,9.90,12,"Central Alaska"
us,c000218h,A,"Saturday, March 12, 2011 22:12:46 UTC",37.6620,141.9589,6.3,14.30,407,"near the east coast of Honshu, Japan"
ci,10907837,6,"Saturday, March 12, 2011 22:06:50 UTC",33.0442,-116.4138,1.1,5.60,27,"Southern California"
ak,10192874,2,"Saturday, March 12, 2011 22:06:42 UTC",51.4614,-176.4548,1.7,10.30, 9,"Andreanof Islands, Aleutian Islands, Alaska"
us,c000218d,6,"Saturday, March 12, 2011 22:05:16 UTC",37.6974,143.8599,4.9,25.00,69,"off the east coast of Honshu, Japan"
us,c0002187,7,"Saturday, March 12, 2011 21:58:39 UTC",25.3078,-109.8367,4.5,10.20,82,"Gulf of California"
us,c0002188,7,"Saturday, March 12, 2011 21:58:16 UTC",39.0552,142.3194,5.3,25.90,267,"near the east coast of Honshu, Japan"
us,c000217y,8,"Saturday, March 12, 2011 21:48:09 UTC",39.6261,142.5651,5.5,24.90,252,"near the east coast of Honshu, Japan"
us,c000217p,A,"Saturday, March 12, 2011 21:40:57 UTC",37.1698,143.3537,5.0,25.30,223,"off the east coast of Honshu, Japan"
us,c000217l,7,"Saturday, March 12, 2011 21:38:35 UTC",37.9339,144.2508,5.0,26.20,167,"off the east coast of Honshu, Japan"
nc,71542126,2,"Saturday, March 12, 2011 21:26:13 UTC",38.8442,-122.8242,1.0,1.90,41,"Northern California"
nc,71542121,2,"Saturday, March 12, 2011 21:16:55 UTC",37.7880,-121.8962,1.0,7.80, 9,"San Francisco Bay area, California"
nc,71542111,2,"Saturday, March 12, 2011 21:03:14 UTC",38.7870,-122.7302,1.1,2.10,41,"Northern California"
nc,71542106,2,"Saturday, March 12, 2011 20:58:43 UTC",36.5562,-121.1025,1.2,6.10,17,"Central California"
nn,00328820,7,"Saturday, March 12, 2011 20:57:44 UTC",39.0207,-118.8188,1.7,9.80, 6,"Nevada"
nn,00328818,7,"Saturday, March 12, 2011 20:54:14 UTC",39.0207,-118.8239,1.2,9.50, 6,"Nevada"
ak,10190499,2,"Saturday, March 12, 2011 20:51:24 UTC",63.1099,-150.2525,1.4,93.60,20,"Central Alaska"
us,c000215r,3,"Saturday, March 12, 2011 20:48:48 UTC",40.0722,143.0081,4.8,25.00,36,"off the east coast of Honshu, Japan"
us,c000215a,8,"Saturday, March 12, 2011 20:41:25 UTC",37.0826,141.3943,4.9,25.30,123,"near the east coast of Honshu, Japan"
nc,71542096,3,"Saturday, March 12, 2011 20:35:20 UTC",37.8827,-121.7768,1.5,15.00,17,"San Francisco Bay area, California"
ak,10190493,3,"Saturday, March 12, 2011 20:33:05 UTC",63.1224,-151.4538,1.3,2.50,12,"Central Alaska"
us,2011ijia,B,"Saturday, March 12, 2011 20:16:58 UTC",25.4231,-109.7299,4.3,10.00,81,"Gulf of California"
ci,10907821,6,"Saturday, March 12, 2011 20:13:26 UTC",34.3140,-116.4567,1.6,3.20,42,"Southern California"
us,c0002148,8,"Saturday, March 12, 2011 20:09:55 UTC",36.7467,144.0499,5.2,24.20,168,"off the east coast of Honshu, Japan"
us,c0002149,6,"Saturday, March 12, 2011 20:08:25 UTC",35.7747,141.8928,5.0,24.50,57,"near the east coast of Honshu, Japan"
nc,71542086,2,"Saturday, March 12, 2011 20:03:05 UTC",38.8385,-122.8318,1.0,2.50,41,"Northern California"
us,c000213u,7,"Saturday, March 12, 2011 19:59:00 UTC",38.1012,142.8397,4.8,17.60,117,"near the east coast of Honshu, Japan"
us,c000213n,5,"Saturday, March 12, 2011 19:55:27 UTC",37.3996,142.3843,4.6,24.70,22,"off the east coast of Honshu, Japan"
us,c000213e,7,"Saturday, March 12, 2011 19:45:18 UTC",-6.1872,154.3845,5.0,62.00,75,"Bougainville region, Papua New Guinea"
us,c000213a,7,"Saturday, March 12, 2011 19:43:46 UTC",38.2653,143.2625,4.7,22.40,70,"off the east coast of Honshu, Japan"
us,c0002137,6,"Saturday, March 12, 2011 19:38:07 UTC",35.9061,141.4075,4.8,25.90,109,"near the east coast of Honshu, Japan"
us,c000212l,9,"Saturday, March 12, 2011 19:22:46 UTC",37.2956,142.1744,4.9,25.50,177,"off the east coast of Honshu, Japan"
us,c0002127,7,"Saturday, March 12, 2011 19:11:58 UTC",37.7297,142.5865,5.1,13.70,201,"off the east coast of Honshu, Japan"
us,c0002122,5,"Saturday, March 12, 2011 19:01:05 UTC",36.6521,142.1447,4.8,24.80,49,"off the east coast of Honshu, Japan"
us,c000211t,5,"Saturday, March 12, 2011 18:51:36 UTC",36.5588,141.6973,4.5,25.00,30,"near the east coast of Honshu, Japan"
nc,71542051,3,"Saturday, March 12, 2011 18:38:43 UTC",38.8377,-122.8295,2.2,2.60,64,"Northern California"
us,c0002119,6,"Saturday, March 12, 2011 18:38:37 UTC",37.8048,143.3491,4.8,25.90,85,"off the east coast of Honshu, Japan"
nc,71542046,3,"Saturday, March 12, 2011 18:36:46 UTC",38.8392,-122.8297,1.6,2.60,52,"Northern California"
nc,71542041,2,"Saturday, March 12, 2011 18:35:13 UTC",38.8395,-122.8318,1.0,2.50,49,"Northern California"
us,c0002113,4,"Saturday, March 12, 2011 18:28:38 UTC",-56.8513,-27.9635,5.0,235.80,24,"South Sandwich Islands region"
nc,71542036,2,"Saturday, March 12, 2011 18:28:15 UTC",40.1588,-120.9610,1.5,5.80,11,"Northern California"
us,c000210e,5,"Saturday, March 12, 2011 18:09:14 UTC",37.3209,141.3670,4.7,25.00,44,"near the east coast of Honshu, Japan"
us,2011ijg6,1,"Saturday, March 12, 2011 18:06:57 UTC",43.2070,-110.9153,2.7,5.00,26,"Wyoming"
us,c0002105,5,"Saturday, March 12, 2011 17:59:56 UTC",37.4739,143.7987,4.7,20.50,45,"off the east coast of Honshu, Japan"
us,c00020zf,9,"Saturday, March 12, 2011 17:54:18 UTC",25.4556,-109.6903,4.7,22.20,139,"Gulf of California"
us,c00020zr,6,"Saturday, March 12, 2011 17:51:27 UTC",38.0027,143.8807,4.8,25.10,61,"off the east coast of Honshu, Japan"
uu,03121750,2,"Saturday, March 12, 2011 17:50:34 UTC",39.7025,-111.2535,1.6,1.70,13,"Utah"
us,c00020zd,5,"Saturday, March 12, 2011 17:48:13 UTC",37.3807,143.4908,4.8,24.80,33,"off the east coast of Honshu, Japan"
us,c00020yx,5,"Saturday, March 12, 2011 17:40:56 UTC",38.7276,142.5116,4.8,25.00,98,"near the east coast of Honshu, Japan"
us,c00020y7,6,"Saturday, March 12, 2011 17:19:23 UTC",36.5729,142.6451,6.0,4.30,162,"off the east coast of Honshu, Japan"
ak,10190428,2,"Saturday, March 12, 2011 17:15:06 UTC",51.8173,-175.1313,1.9,28.60,10,"Andreanof Islands, Aleutian Islands, Alaska"
us,2011ijg2,E,"Saturday, March 12, 2011 17:13:01 UTC",25.4656,-109.7273,5.1,10.00,146,"Gulf of California"
us,c00020xl,8,"Saturday, March 12, 2011 17:11:09 UTC",38.0509,144.0714,5.2,29.10,100,"off the east coast of Honshu, Japan"
nm,031411j,A,"Saturday, March 12, 2011 17:08:45 UTC",35.2466,-92.3665,2.0,3.70, 8,"Arkansas"
us,c00020x1,7,"Saturday, March 12, 2011 17:01:22 UTC",37.7010,143.3531,5.1,38.50,136,"off the east coast of Honshu, Japan"
ak,10192869,2,"Saturday, March 12, 2011 16:57:19 UTC",50.0687,-178.3648,3.0,25.00,11,"Andreanof Islands, Aleutian Islands, Alaska"
us,c00020wy,6,"Saturday, March 12, 2011 16:55:41 UTC",38.1023,143.7005,4.8,25.30,47,"off the east coast of Honshu, Japan"
ci,10907717,5,"Saturday, March 12, 2011 16:50:39 UTC",32.8353,-115.4727,1.6,9.00,12,"Southern California"
us,c00020wu,5,"Saturday, March 12, 2011 16:48:13 UTC",37.8217,141.9354,4.7,26.60,73,"near the east coast of Honshu, Japan"
us,c00020wn,3,"Saturday, March 12, 2011 16:38:44 UTC",38.0674,144.0665,5.0,25.10,93,"off the east coast of Honshu, Japan"
us,c00020wa,9,"Saturday, March 12, 2011 16:36:41 UTC",38.1233,143.8596,4.9,24.90,93,"off the east coast of Honshu, Japan"
ak,10192868,2,"Saturday, March 12, 2011 16:34:39 UTC",63.2406,-150.3477,1.2,107.00,15,"Central Alaska"
nc,71542016,2,"Saturday, March 12, 2011 16:27:41 UTC",38.8210,-122.8252,1.0,2.80,58,"Northern California"
us,c00020w5,6,"Saturday, March 12, 2011 16:22:14 UTC",37.8914,144.8312,5.0,34.10,169,"off the east coast of Honshu, Japan"
us,c00020w2,6,"Saturday, March 12, 2011 16:19:04 UTC",38.4264,143.9395,4.8,25.00,85,"off the east coast of Honshu, Japan"
ak,10190401,2,"Saturday, March 12, 2011 16:17:53 UTC",63.2795,-151.0964,1.7,4.20,18,"Central Alaska"
us,c00020vq,5,"Saturday, March 12, 2011 16:07:38 UTC",39.0764,142.6843,4.7,36.60,28,"near the east coast of Honshu, Japan"
nc,71542011,3,"Saturday, March 12, 2011 16:07:17 UTC",36.1305,-120.2108,2.2,11.80,55,"Central California"
us,c00020v8,8,"Saturday, March 12, 2011 16:03:56 UTC",37.2587,142.1156,4.8,25.00,77,"off the east coast of Honshu, Japan"
nc,71542001,2,"Saturday, March 12, 2011 15:54:01 UTC",38.7917,-122.7500,1.4,2.50,68,"Northern California"
ci,10907685,4,"Saturday, March 12, 2011 15:36:10 UTC",33.1682,-116.0065,2.3,8.10,75,"Southern California"
ak,10190389,2,"Saturday, March 12, 2011 15:04:30 UTC",54.8296,-161.3288,2.6,40.00,15,"Alaska Peninsula"
nm,031211e,A,"Saturday, March 12, 2011 15:01:59 UTC",35.2466,-92.3648,2.1,3.40, 9,"Arkansas"
ak,10190384,2,"Saturday, March 12, 2011 14:56:05 UTC",62.8994,-150.5501,1.7,81.90,19,"Central Alaska"
us,c00020sn,7,"Saturday, March 12, 2011 14:53:20 UTC",37.5692,143.8046,4.9,24.60,64,"off the east coast of Honshu, Japan"
ak,10190371,3,"Saturday, March 12, 2011 14:45:36 UTC",54.3609,-161.4726,2.4,6.70,12,"Alaska Peninsula"
us,c00020s1,B,"Saturday, March 12, 2011 14:43:09 UTC",39.4706,142.4061,5.7,21.50,344,"near the east coast of Honshu, Japan"
uw,03121439,1,"Saturday, March 12, 2011 14:39:46 UTC",45.3414,-121.6966,1.3,6.40, 8,"Mount Hood area, Oregon"
nc,71541981,3,"Saturday, March 12, 2011 14:36:26 UTC",38.8185,-122.7930,1.4,4.10,68,"Northern California"
us,c00020rp,8,"Saturday, March 12, 2011 14:35:00 UTC",35.7839,141.6601,5.6,24.40,89,"near the east coast of Honshu, Japan"
us,c00020r1,7,"Saturday, March 12, 2011 14:14:55 UTC",35.7677,140.5598,4.9,24.70,77,"near the east coast of Honshu, Japan"
us,c00020qw,7,"Saturday, March 12, 2011 14:11:04 UTC",25.3956,-109.6517,5.3,12.10,165,"Gulf of California"
us,c00020qm,6,"Saturday, March 12, 2011 14:03:30 UTC",38.8432,142.5916,5.8,24.80,222,"near the east coast of Honshu, Japan"
us,c00020qd,7,"Saturday, March 12, 2011 13:57:12 UTC",36.4387,141.9259,5.2,24.20,195,"near the east coast of Honshu, Japan"
ak,10192863,2,"Saturday, March 12, 2011 13:53:20 UTC",62.0938,-151.3858,1.3,81.20,19,"Central Alaska"
ci,10907653,4,"Saturday, March 12, 2011 13:53:15 UTC",34.0115,-117.1602,1.1,14.20,70,"Greater Los Angeles area, California"
us,c00020nk,6,"Saturday, March 12, 2011 13:26:56 UTC",39.3812,142.4234,5.3,25.10,78,"near the east coast of Honshu, Japan"
us,2011ijjh,1,"Saturday, March 12, 2011 13:26:02 UTC",25.3500,-109.9300,5.5,17.60,41,"Gulf of California"
ci,10907637,4,"Saturday, March 12, 2011 13:23:11 UTC",35.5055,-118.2860,1.9,6.30,56,"Central California"
us,c00020na,8,"Saturday, March 12, 2011 13:15:41 UTC",37.2607,141.1752,6.4,37.50,366,"near the east coast of Honshu, Japan"
us,c00020m9,A,"Saturday, March 12, 2011 12:53:50 UTC",37.7541,143.5730,5.8,19.20,380,"off the east coast of Honshu, Japan"
us,c00020li,7,"Saturday, March 12, 2011 12:50:28 UTC",37.8335,143.8564,4.9,24.70,90,"off the east coast of Honshu, Japan"
ak,10190285,2,"Saturday, March 12, 2011 12:47:55 UTC",53.8730,-164.1880,2.3,31.60,20,"Unimak Island region, Alaska"
us,c00020ll,3,"Saturday, March 12, 2011 12:43:13 UTC",37.3983,143.7764,4.9,35.30,51,"off the east coast of Honshu, Japan"
uw,03121241,1,"Saturday, March 12, 2011 12:41:36 UTC",46.6338,-122.3918,1.0,20.20, 7,"Washington"
ak,10190280,2,"Saturday, March 12, 2011 12:33:28 UTC",63.1649,-150.4806,1.4,103.30,18,"Central Alaska"
ak,10190278,2,"Saturday, March 12, 2011 12:32:30 UTC",60.9536,-150.6335,1.8,48.20,22,"Kenai Peninsula, Alaska"
us,c00020ky,4,"Saturday, March 12, 2011 12:27:17 UTC",39.7205,144.5054,4.8,25.10,70,"off the east coast of Honshu, Japan"
ak,10190272,2,"Saturday, March 12, 2011 12:18:22 UTC",51.4375,-176.1022,2.5,25.70,15,"Andreanof Islands, Aleutian Islands, Alaska"
us,c00020js,8,"Saturday, March 12, 2011 12:15:30 UTC",39.7893,142.5859,4.9,25.00,44,"near the east coast of Honshu, Japan"
us,c00020jc,7,"Saturday, March 12, 2011 12:06:56 UTC",40.0576,141.9799,4.9,25.20,68,"near the east coast of Honshu, Japan"
ak,10190268,3,"Saturday, March 12, 2011 12:06:16 UTC",51.5921,-175.2573,4.3,25.50,30,"Andreanof Islands, Aleutian Islands, Alaska"
us,c00020ir,A,"Saturday, March 12, 2011 12:03:42 UTC",25.2597,-109.9642,4.4,10.10,109,"Gulf of California"
nm,031211a,A,"Saturday, March 12, 2011 11:49:29 UTC",35.2558,-92.3675,2.3,3.30,10,"Arkansas"
us,c00020i5,7,"Saturday, March 12, 2011 11:46:01 UTC",35.7605,141.6562,5.7,17.60,186,"near the east coast of Honshu, Japan"
ci,10907613,4,"Saturday, March 12, 2011 11:45:00 UTC",35.9463,-118.0173,1.1,4.50,29,"Central California"
nc,71541916,2,"Saturday, March 12, 2011 11:42:25 UTC",37.5018,-119.3588,1.3,13.00,11,"Central California"
nc,71543101,2,"Saturday, March 12, 2011 11:39:57 UTC",40.2998,-121.2337,1.0,3.70, 8,"Northern California"
us,c00020hq,8,"Saturday, March 12, 2011 11:39:05 UTC",37.6261,142.8052,4.9,24.70,55,"off the east coast of Honshu, Japan"
us,c00020gm,9,"Saturday, March 12, 2011 11:20:16 UTC",38.7346,142.4619,4.9,24.80,80,"near the east coast of Honshu, Japan"
us,c00020g7,6,"Saturday, March 12, 2011 11:04:59 UTC",37.9130,143.7402,4.9,25.00,62,"off the east coast of Honshu, Japan"
us,c00020fv,A,"Saturday, March 12, 2011 10:53:30 UTC",39.0745,142.3524,6.1,24.90,309,"near the east coast of Honshu, Japan"
us,c00020fu,6,"Saturday, March 12, 2011 10:49:24 UTC",37.4826,143.2250,4.7,25.00,69,"off the east coast of Honshu, Japan"
us,c00020fm,6,"Saturday, March 12, 2011 10:39:12 UTC",36.7488,141.7993,5.0,31.30,179,"near the east coast of Honshu, Japan"
us,c00020fd,7,"Saturday, March 12, 2011 10:34:49 UTC",37.8464,144.3774,5.3,25.00,85,"off the east coast of Honshu, Japan"
us,c00020f4,7,"Saturday, March 12, 2011 10:20:21 UTC",37.1973,143.4829,5.5,25.50,267,"off the east coast of Honshu, Japan"
us,c00020ew,8,"Saturday, March 12, 2011 10:17:08 UTC",18.8989,-107.1105,4.4,33.50,136,"off the coast of Jalisco, Mexico"
ak,10190218,2,"Saturday, March 12, 2011 10:14:00 UTC",60.1951,-151.1329,1.9,57.60,19,"Kenai Peninsula, Alaska"
us,c00020er,7,"Saturday, March 12, 2011 10:06:11 UTC",37.1849,143.4812,4.9,25.10,59,"off the east coast of Honshu, Japan"
ci,10907581,4,"Saturday, March 12, 2011 10:03:32 UTC",34.1915,-117.5042,1.4,9.50,44,"Greater Los Angeles area, California"
us,c00020eg,8,"Saturday, March 12, 2011 10:00:26 UTC",35.9845,141.7942,5.0,25.00,148,"near the east coast of Honshu, Japan"
uu,03120958,2,"Saturday, March 12, 2011 09:58:57 UTC",39.7078,-111.2550,1.7,13.80,13,"Utah"
uw,03120953,1,"Saturday, March 12, 2011 09:53:47 UTC",45.3380,-121.7005,1.3,6.20, 9,"Mount Hood area, Oregon"
us,c00020e4,4,"Saturday, March 12, 2011 09:51:35 UTC",-3.7896,151.4434,5.2,10.00,31,"New Ireland region, Papua New Guinea"
us,c00020e3,7,"Saturday, March 12, 2011 09:47:58 UTC",38.3507,142.2985,4.9,25.00,61,"near the east coast of Honshu, Japan"
nc,71541871,3,"Saturday, March 12, 2011 09:46:26 UTC",38.8358,-122.8260,2.0,2.70,68,"Northern California"
us,c00020dq,8,"Saturday, March 12, 2011 09:40:43 UTC",38.8668,142.8290,5.1,25.00,167,"near the east coast of Honshu, Japan"
mb,11831759,2,"Saturday, March 12, 2011 09:35:54 UTC",45.3355,-112.6225,2.1,9.10,25,"western Montana"
us,c00020cs,9,"Saturday, March 12, 2011 09:27:12 UTC",37.4364,143.7158,5.0,25.80,141,"off the east coast of Honshu, Japan"
ak,10190190,2,"Saturday, March 12, 2011 09:22:22 UTC",63.8366,-148.5065,1.2,103.40,16,"Central Alaska"
us,c00020bz,8,"Saturday, March 12, 2011 09:18:56 UTC",37.1409,143.4960,5.4,25.00,245,"off the east coast of Honshu, Japan"
nc,71541866,2,"Saturday, March 12, 2011 09:06:48 UTC",35.9587,-120.5135,1.2,3.00,45,"Central California"
ak,10192854,2,"Saturday, March 12, 2011 09:06:09 UTC",62.5827,-146.9986,1.0,19.00, 9,"Central Alaska"
us,c00020bh,9,"Saturday, March 12, 2011 09:05:32 UTC",38.4440,144.3046,4.7,28.50,67,"off the east coast of Honshu, Japan"
ak,10190176,2,"Saturday, March 12, 2011 09:00:40 UTC",61.7226,-149.7402,1.8,33.90,21,"Southern Alaska"
us,c00020b0,8,"Saturday, March 12, 2011 09:00:02 UTC",37.3282,143.5914,5.2,41.30,183,"off the east coast of Honshu, Japan"
nc,71541861,4,"Saturday, March 12, 2011 08:59:16 UTC",40.3538,-124.3347,1.9,13.30,11,"Northern California"
us,c00020b9,4,"Saturday, March 12, 2011 08:58:24 UTC",37.0997,143.5317,4.6,34.20,29,"off the east coast of Honshu, Japan"
nc,71541856,3,"Saturday, March 12, 2011 08:57:54 UTC",37.2475,-121.6350,1.5,3.10,52,"Northern California"
us,c00020aj,7,"Saturday, March 12, 2011 08:52:50 UTC",37.2215,143.6592,5.0,38.10,177,"off the east coast of Honshu, Japan"
us,c000209y,4,"Saturday, March 12, 2011 08:45:29 UTC",-7.2395,129.1514,5.0,186.40,21,"Kepulauan Babar, Indonesia"
us,c000209n,6,"Saturday, March 12, 2011 08:38:39 UTC",-20.3106,-176.1851,5.0,229.30,78,"Fiji region"
us,c000209u,A,"Saturday, March 12, 2011 08:38:03 UTC",38.3699,141.8011,4.8,27.70,78,"near the east coast of Honshu, Japan"
ak,10190165,2,"Saturday, March 12, 2011 08:33:47 UTC",62.8075,-143.3074,1.5,16.60, 7,"Central Alaska"
us,c000209j,A,"Saturday, March 12, 2011 08:30:21 UTC",38.1935,142.7661,4.9,28.40,149,"near the east coast of Honshu, Japan"
us,c000209a,6,"Saturday, March 12, 2011 08:22:07 UTC",36.1311,141.7718,4.6,30.40,43,"near the east coast of Honshu, Japan"
us,c000208r,9,"Saturday, March 12, 2011 08:13:41 UTC",39.3429,142.9893,5.0,26.80,111,"near the east coast of Honshu, Japan"
ci,10907557,4,"Saturday, March 12, 2011 07:59:51 UTC",35.5010,-118.2848,1.6,5.80,28,"Central California"
us,c000207v,6,"Saturday, March 12, 2011 07:54:09 UTC",36.0637,141.4965,5.2,31.70,158,"near the east coast of Honshu, Japan"
nc,71541846,2,"Saturday, March 12, 2011 07:52:43 UTC",38.7533,-122.7247,1.5,2.40,66,"Northern California"
us,c000207w,9,"Saturday, March 12, 2011 07:50:53 UTC",38.5368,146.4255,4.8,14.70,18,"off the east coast of Honshu, Japan"
us,c000207r,5,"Saturday, March 12, 2011 07:46:42 UTC",37.7850,143.6599,4.7,34.00,48,"off the east coast of Honshu, Japan"
us,c000207n,3,"Saturday, March 12, 2011 07:38:05 UTC",38.6763,144.4290,4.9,29.20,113,"off the east coast of Honshu, Japan"
nm,031211d,A,"Saturday, March 12, 2011 07:32:46 UTC",35.2410,-92.3675,2.1,4.00, 9,"Arkansas"
us,c000206b,3,"Saturday, March 12, 2011 07:30:18 UTC",35.9428,141.3480,4.7,30.30,56,"near the east coast of Honshu, Japan"
mb,11042532,2,"Saturday, March 12, 2011 07:28:01 UTC",44.7873,-111.5155,1.6,12.70,28,"western Montana"
us,c000205d,7,"Saturday, March 12, 2011 07:21:00 UTC",36.0693,141.3205,4.9,29.30,86,"near the east coast of Honshu, Japan"
us,c000205f,6,"Saturday, March 12, 2011 07:18:52 UTC",39.1164,144.6383,5.1,12.70,159,"off the east coast of Honshu, Japan"
us,c0002051,9,"Saturday, March 12, 2011 07:13:35 UTC",37.4520,142.0497,5.1,25.20,161,"off the east coast of Honshu, Japan"
ak,10192851,2,"Saturday, March 12, 2011 07:08:46 UTC",62.0991,-150.9820,1.3,71.50,10,"Central Alaska"
us,c000204s,8,"Saturday, March 12, 2011 07:07:31 UTC",38.3630,142.1640,5.0,29.70,176,"near the east coast of Honshu, Japan"
nc,71541826,2,"Saturday, March 12, 2011 07:05:27 UTC",38.8208,-122.7883,1.3,2.20,62,"Northern California"
nc,71541821,2,"Saturday, March 12, 2011 07:04:54 UTC",36.1242,-120.2100,1.4,11.90,23,"Central California"
us,c000204n,6,"Saturday, March 12, 2011 07:02:20 UTC",36.9163,143.4563,4.7,30.10,57,"off the east coast of Honshu, Japan"
ak,10190132,2,"Saturday, March 12, 2011 06:59:03 UTC",63.0682,-150.3664,1.6,90.70,24,"Central Alaska"
us,c0002054,3,"Saturday, March 12, 2011 06:53:52 UTC",37.9046,144.6429,4.5,40.60,50,"off the east coast of Honshu, Japan"
us,c0002045,5,"Saturday, March 12, 2011 06:49:11 UTC",38.6731,142.5788,4.8,23.60,58,"near the east coast of Honshu, Japan"
uu,03120649,2,"Saturday, March 12, 2011 06:49:02 UTC",44.6365,-110.3557,1.1,1.50,14,"Yellowstone National Park, Wyoming"
us,c000203u,8,"Saturday, March 12, 2011 06:44:00 UTC",36.6129,140.7665,4.8,31.10,86,"near the east coast of Honshu, Japan"
ci,10907549,4,"Saturday, March 12, 2011 06:42:03 UTC",32.5390,-115.6947,1.8,4.30,16,"Baja California, Mexico"
us,c000203w,3,"Saturday, March 12, 2011 06:39:26 UTC",37.6044,142.7738,4.8,44.90,125,"off the east coast of Honshu, Japan"
us,c000203i,7,"Saturday, March 12, 2011 06:36:00 UTC",39.6356,143.4361,5.0,28.50,162,"off the east coast of Honshu, Japan"
nm,031211b,A,"Saturday, March 12, 2011 06:32:11 UTC",35.2431,-92.3692,2.1,4.10, 8,"Arkansas"
us,c000203f,8,"Saturday, March 12, 2011 06:29:09 UTC",39.2367,142.3810,4.9,30.50,160,"near the east coast of Honshu, Japan"
pr,11071000,0,"Saturday, March 12, 2011 06:20:46 UTC",19.3740,-68.3109,2.9,87.40, 5,"Dominican Republic region"
nc,71541796,2,"Saturday, March 12, 2011 06:20:37 UTC",36.1258,-120.2215,1.6,7.90,38,"Central California"
us,c0002036,8,"Saturday, March 12, 2011 06:18:43 UTC",39.2349,142.3771,5.5,36.40,309,"near the east coast of Honshu, Japan"
ci,10907541,3,"Saturday, March 12, 2011 06:14:02 UTC",35.7430,-117.6640,1.0,4.80,19,"Southern California"
us,c000202z,D,"Saturday, March 12, 2011 06:10:43 UTC",38.5944,143.7529,5.5,10.40,264,"off the east coast of Honshu, Japan"
us,c000203k,2,"Saturday, March 12, 2011 06:10:22 UTC",37.1972,143.7101,5.1,35.40,50,"off the east coast of Honshu, Japan"
us,c000202x,3,"Saturday, March 12, 2011 06:00:25 UTC",36.4149,141.7145,5.2,29.90,190,"near the east coast of Honshu, Japan"
us,c000202m,8,"Saturday, March 12, 2011 05:58:59 UTC",37.7593,143.9634,5.1,37.60,227,"off the east coast of Honshu, Japan"
ak,10192849,2,"Saturday, March 12, 2011 05:47:33 UTC",62.5373,-151.4735,1.2,98.20,13,"Central Alaska"
ak,10192848,2,"Saturday, March 12, 2011 05:43:36 UTC",62.4440,-150.7769,1.2,78.00,18,"Central Alaska"
ak,10190099,2,"Saturday, March 12, 2011 05:27:56 UTC",64.6856,-147.5956,2.2,15.90,20,"Central Alaska"
ci,10907533,5,"Saturday, March 12, 2011 05:17:16 UTC",33.4858,-116.4933,1.0,10.20,57,"Southern California"
us,c000202a,5,"Saturday, March 12, 2011 05:14:50 UTC",36.8109,140.3750,5.0,25.20,155,"near the east coast of Honshu, Japan"
nc,71541781,2,"Saturday, March 12, 2011 05:09:51 UTC",37.2725,-122.3403,1.4,8.10,31,"Northern California"
ci,10907525,7,"Saturday, March 12, 2011 04:59:52 UTC",32.1572,-115.2275,2.3,10.00,11,"Baja California, Mexico"
nc,71541776,2,"Saturday, March 12, 2011 04:55:01 UTC",38.8343,-122.7932,1.1,2.60,54,"Northern California"
us,c000201x,9,"Saturday, March 12, 2011 04:52:57 UTC",40.1235,143.2874,5.3,25.00,243,"off the east coast of Honshu, Japan"
us,c000201y,4,"Saturday, March 12, 2011 04:47:18 UTC",35.9687,141.4156,5.1,26.40,200,"near the east coast of Honshu, Japan"
us,c000201s,6,"Saturday, March 12, 2011 04:43:03 UTC",35.9825,141.3470,5.0,25.90,129,"near the east coast of Honshu, Japan"
nc,71541761,3,"Saturday, March 12, 2011 04:41:39 UTC",38.8338,-122.7922,1.8,2.50,68,"Northern California"
us,c000201k,7,"Saturday, March 12, 2011 04:37:21 UTC",36.2684,140.9968,4.7,25.50,57,"near the east coast of Honshu, Japan"
nc,71541746,0,"Saturday, March 12, 2011 04:31:05 UTC",38.8050,-122.7945,1.0,1.40,19,"Northern California"
ak,10192844,2,"Saturday, March 12, 2011 04:08:07 UTC",60.3395,-152.1025,1.4,99.60,16,"Southern Alaska"
us,c000200t,8,"Saturday, March 12, 2011 04:06:09 UTC",38.9017,141.7924,5.2,25.50,175,"near the east coast of Honshu, Japan"
ak,10192843,2,"Saturday, March 12, 2011 04:06:04 UTC",62.9540,-151.1810,1.2,124.90,13,"Central Alaska"
us,c000200n,7,"Saturday, March 12, 2011 04:04:48 UTC",-2.9943,139.1256,5.5,48.30,60,"near the north coast of Papua, Indonesia"
us,c000200i,5,"Saturday, March 12, 2011 03:54:48 UTC",35.8382,141.2755,5.1,26.20,165,"near the east coast of Honshu, Japan"
nc,71541731,4,"Saturday, March 12, 2011 03:41:35 UTC",41.0915,-125.4370,3.0,27.20,27,"off the coast of Northern California"
